stage,feature_group,model,folds,n_val_total,n_features,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,weighted_f1_mean,weighted_f1_std,weighted_f1_min,weighted_f1_max,precision_stress_mean,precision_stress_std,precision_stress_min,precision_stress_max,recall_stress_mean,recall_stress_std,recall_stress_min,recall_stress_max,f1_stress_mean,f1_stress_std,f1_stress_min,f1_stress_max,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_max,average_precision_mean,average_precision_std,average_precision_min,average_precision_max
feature_group_ablation,acc_only,hgb_clf,5,4214,64,0.8516044230501404,0.0840726743006045,0.7041420118343196,0.919431279620853,0.768949045424668,0.0897648278958642,0.5989873705768574,0.8403440748102049,0.7746596476601668,0.1094894009405811,0.6141728688187753,0.8692451891469287,0.84488114776021,0.0802243242036401,0.7282038962012377,0.9128291401263356,0.7857514625364217,0.1967277333618922,0.4233766233766233,0.9833333333333332,0.620783434698179,0.2130132758493954,0.2192513368983957,0.8534031413612565,0.6481561835619868,0.1753576683176146,0.3388429752066115,0.7904191616766467,0.8966840847090479,0.0902418638983624,0.7293044877525479,0.9848237812911724,0.8089849035893681,0.1354898101707897,0.5744073771215285,0.9548310441837746
feature_group_ablation,bvp_only,rf_clf,5,4214,18,0.8388538949576102,0.0184064499504078,0.821640903686088,0.8721893491124261,0.7624949243642656,0.0653743799542219,0.6712083285925589,0.8525665657972685,0.7593321977399301,0.0440898929563893,0.7029317056269998,0.8289088863892013,0.8355274215910523,0.022942925490063,0.814040094675521,0.8760591316617966,0.6577051346549869,0.0665188971452575,0.5685483870967742,0.7692307692307693,0.6248112983992927,0.1654884235304259,0.374331550802139,0.8167539267015707,0.6219981030468025,0.0836182942406809,0.5035971223021583,0.7428571428571429,0.8849826289708467,0.0345145662037214,0.8321522032410643,0.9403269449381174,0.6755074718830809,0.0768032411413038,0.5733621370280745,0.807688725228894
feature_group_ablation,eda_only,logistic_robust,5,4214,18,0.797646135095045,0.0911756235504069,0.6201183431952663,0.8696682464454977,0.7582618236020524,0.0924478714964975,0.6100317018108459,0.8617918313570487,0.736160186409355,0.0932501037642501,0.5661614053270764,0.8262243285939967,0.805334313802329,0.0812497052445221,0.6499938289276533,0.8752274207677275,0.564671242252656,0.1263285948550288,0.3174157303370786,0.6554621848739496,0.6869815525362793,0.1306940445314301,0.5053191489361702,0.8478260869565217,0.6111139721570853,0.118928231881962,0.413162705667276,0.7393364928909952,0.830878223274637,0.1076879309563944,0.6414413116223963,0.9356013198316075,0.7224639360153561,0.1185502375847709,0.5456040311948059,0.8766023792210865
feature_group_ablation,all,rf_clf,5,4214,116,0.8545541277185034,0.0646738850773458,0.7715976331360946,0.9265402843601896,0.7562526243666463,0.0696217396124402,0.6345060441171679,0.8452404479578393,0.7762074101278686,0.0833978667030086,0.6477232930706531,0.8804641812865497,0.8486266930685907,0.0609522142458078,0.7681570495769301,0.9223195726282531,0.7927803493423324,0.2336416159927281,0.4965753424657534,1.0,0.5791824269671537,0.1420137924245599,0.3670212765957447,0.7591623036649214,0.6454065665802171,0.1285220256074087,0.4299065420560747,0.80625,0.893803139658681,0.092576810822012,0.7469331400084717,0.9863980463980464,0.8100452084411742,0.1654378999329357,0.5187683944459643,0.9681801073587444
feature_group_ablation,eda_bvp_temp_acc,rf_clf,5,4214,116,0.8545541277185034,0.0646738850773458,0.7715976331360946,0.9265402843601896,0.7562526243666463,0.0696217396124402,0.6345060441171679,0.8452404479578393,0.7762074101278686,0.0833978667030086,0.6477232930706531,0.8804641812865497,0.8486266930685907,0.0609522142458078,0.7681570495769301,0.9223195726282531,0.7927803493423324,0.2336416159927281,0.4965753424657534,1.0,0.5791824269671537,0.1420137924245599,0.3670212765957447,0.7591623036649214,0.6454065665802171,0.1285220256074087,0.4299065420560747,0.80625,0.893803139658681,0.092576810822012,0.7469331400084717,0.9863980463980464,0.8100452084411742,0.1654378999329357,0.5187683944459643,0.9681801073587444
feature_group_ablation,all,hgb_clf,5,4214,116,0.8420753543109758,0.0926356586303935,0.6603550295857988,0.9082240762812872,0.7544979840166638,0.0300906244710237,0.7209849793098955,0.801925111925112,0.7703267518094729,0.0753918874852051,0.6326649005378664,0.8465111416807438,0.8379101120761696,0.0775652144185273,0.6879258046292142,0.8999879515507637,0.8243468901992308,0.231601268502375,0.3862559241706161,1.0,0.5973837179589618,0.1361700028322419,0.4787234042553192,0.8534031413612565,0.6484806970732386,0.0773577962993971,0.531810766721044,0.749185667752443,0.8983040232272475,0.0842595431810141,0.7985574074963575,0.9887179487179488,0.8216942848446204,0.1207727189992908,0.680581364231978,0.9646126260420208
feature_group_ablation,eda_bvp_temp_acc,hgb_clf,5,4214,116,0.8420753543109758,0.0926356586303935,0.6603550295857988,0.9082240762812872,0.7544979840166638,0.0300906244710237,0.7209849793098955,0.801925111925112,0.7703267518094729,0.0753918874852051,0.6326649005378664,0.8465111416807438,0.8379101120761696,0.0775652144185273,0.6879258046292142,0.8999879515507637,0.8243468901992308,0.231601268502375,0.3862559241706161,1.0,0.5973837179589618,0.1361700028322419,0.4787234042553192,0.8534031413612565,0.6484806970732386,0.0773577962993971,0.531810766721044,0.749185667752443,0.8983040232272475,0.0842595431810141,0.7985574074963575,0.9887179487179488,0.8216942848446204,0.1207727189992908,0.680581364231978,0.9646126260420208
feature_group_ablation,bvp_only,hgb_clf,5,4214,18,0.8507405896160067,0.0160828481712847,0.8248520710059172,0.8745562130177514,0.7522261084862351,0.0546453330536106,0.665523462770021,0.8163537549407115,0.765119240056136,0.0424330572504603,0.6919704433497537,0.81216551747278,0.8435133716038882,0.0226413149187686,0.8047402570903897,0.8714815175494162,0.70742395684204,0.0433641785221373,0.6318181818181818,0.7544910179640718,0.574292616059463,0.1306609261453249,0.3796791443850267,0.7554347826086957,0.6237333661515585,0.0780799618103227,0.4896551724137931,0.7039106145251397,0.8985254825454962,0.0272550485064064,0.8558506574776912,0.9397505483772836,0.7046681549964724,0.0633829761319999,0.6203898009715154,0.8130325689302604
feature_group_ablation,all,lgbm_clf,5,4214,116,0.8465433466724426,0.0801472332162552,0.693491124260355,0.914691943127962,0.7505526706892283,0.0415722725396545,0.6955174155289825,0.8141469038208169,0.7706129628446357,0.0730903938027649,0.6512765520109498,0.8563037371243721,0.8415347388745197,0.0675275509917107,0.717757323954741,0.907963190763236,0.8131200867097105,0.2198384500665119,0.4055555555555555,0.9894736842105264,0.577869577430668,0.1148247187602742,0.4308510638297872,0.7643979057591623,0.642562356411051,0.0899794409558938,0.52994555353902,0.7647058823529411,0.9040927771514212,0.0725368750843713,0.8119746385513232,0.9814970355731224,0.826393441114425,0.1080079212916608,0.6863952042169321,0.949601802735822
feature_group_ablation,eda_bvp_temp_acc,lgbm_clf,5,4214,116,0.8465433466724426,0.0801472332162552,0.693491124260355,0.914691943127962,0.7505526706892283,0.0415722725396545,0.6955174155289825,0.8141469038208169,0.7706129628446357,0.0730903938027649,0.6512765520109498,0.8563037371243721,0.8415347388745197,0.0675275509917107,0.717757323954741,0.907963190763236,0.8131200867097105,0.2198384500665119,0.4055555555555555,0.9894736842105264,0.577869577430668,0.1148247187602742,0.4308510638297872,0.7643979057591623,0.642562356411051,0.0899794409558938,0.52994555353902,0.7647058823529411,0.9040927771514212,0.0725368750843713,0.8119746385513232,0.9814970355731224,0.826393441114425,0.1080079212916608,0.6863952042169321,0.949601802735822
