record_id,subject_id,t_center,original_index,pm_anomaly_score,pm_anomaly_score_max,feature_anomaly_score,combined_anomaly_score,anomaly_threshold,is_anomaly,target_attention,target_engagement,target_excitement,target_stress,target_relaxation,target_interest,target_focus
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2500.0,11048,0.6309501873266855,1.9334458893302673,694.786,103.40724977302676,20.37091060104527,True,0.676028,0.49082,0.37169,0.331234,0.697059,0.381147,0.076123
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2510.0,11049,1.4869758046431498,9.776788848043905,950.4176,142.617218995314,20.37091060104527,True,0.606036,0.582602,0.4365,0.349117,0.697059,0.488282,0.157231
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2520.0,11050,1.3593095085203966,12.028739844769708,132.52716,20.46258993689395,20.37091060104527,True,0.731085,0.503816,0.417297,0.37383,0.695984,0.341909,0.207253
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2530.0,11051,2.4396905040137553,6.5186190742582,181.50026,29.960556203602426,20.37091060104527,True,0.547459,0.625391,0.996211,0.794086,0.697059,0.380094,0.478082
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2560.0,11054,1.559488635353517,4.452436681545494,153.78426,24.038140175968618,20.37091060104527,True,0.559238,0.555683,0.75428,0.61994,0.637761,0.363623,0.458081
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2590.0,11057,0.7585711354843998,2.0919764431608154,141.29802,20.65807420079921,20.37091060104527,True,0.584285,0.402551,0.037564,0.271929,0.459352,0.321598,0.319866
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2600.0,11058,0.807082436317436,2.7091281186117513,201.80154,29.66281893773733,20.37091060104527,True,0.575259,0.451431,0.012781,0.254433,0.529753,0.361965,0.21156
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2610.0,11059,1.4861817836301596,4.480211385143017,179.65099,27.74397868730568,20.37091060104527,True,0.455612,0.566521,0.224693,0.292826,0.690345,0.388904,0.11502
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2630.0,11061,0.9456516740199202,3.0983928769345277,248.34227,36.88111358657239,20.37091060104527,True,0.605436,0.450712,0.024555,0.248324,0.318617,0.324808,0.223755
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2660.0,11064,2.0345584859198755,7.382297196814177,277.9738,43.51385335784841,20.37091060104527,True,0.484921,0.567822,0.732791,0.617251,0.630454,0.419753,0.332209
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2670.0,11065,0.6751667570192943,2.720799595719326,267.61182,39.65309958576476,20.37091060104527,True,0.439054,0.586562,0.504033,0.413606,0.697059,0.401868,0.29444
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2680.0,11066,0.6299515702308837,1.441897110512844,200.27585,29.70968616039601,20.37091060104527,True,0.443534,0.541924,0.195637,0.282904,0.696905,0.387207,0.243318
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2690.0,11067,0.6149843822269141,1.2576478237450637,208.41963,30.953866172042773,20.37091060104527,True,0.423119,0.547745,0.107569,0.266378,0.695861,0.404391,0.189102
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,2700.0,11068,1.1409570339605235,4.370838554704659,179.27759,26.985587811713597,20.37091060104527,True,0.395778,0.574057,0.39757,0.564134,0.697059,0.406551,0.300769
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,3690.0,11167,1.2074095625981345,3.551578633584836,169.60483,25.679271625868925,20.37091060104527,True,0.414402,0.451416,0.786746,0.575527,0.32559,0.369028,0.627448
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,4020.0,11200,1.8184590223453245,4.258097139224435,258.97897,40.24305758054035,20.37091060104527,True,0.771958,0.413218,0.973229,0.823552,0.352379,0.381025,0.783121
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,4620.0,11260,1.4231905047183722,5.567031104085613,159.87567,24.66852569272637,20.37091060104527,True,0.549206,0.530063,0.674819,0.804716,0.57658,0.440783,0.578722
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,5540.0,11352,2.088119652083867,5.642521337616615,137.94337,22.75337030866609,20.37091060104527,True,0.314941,0.553216,0.860513,0.877301,0.644966,0.43628,0.415118
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,6220.0,11420,1.3120363643987967,3.723853309103946,165.34608,25.25754804044624,20.37091060104527,True,0.430118,0.534103,0.56186,0.570988,0.307591,0.478237,0.362556
Old_EEG__8191f1d9__day1____2023.12.22T16.25.50p03.00,8191f1d9,6850.0,11483,1.2394172284426739,3.2705788100184314,183.41675,27.8028964412144,20.37091060104527,True,0.428431,0.480956,0.624366,0.658738,0.379356,0.467033,0.490371
Old_EEG__81e150c1__day1____2023.11.29T11.58.41p03.00,81e150c1,2960.0,11862,4.6642039585575175,10.668488331702392,202.97092,37.68868440533097,20.37091060104527,True,0.603682,0.613686,0.889477,0.802677,0.697059,0.776827,0.514371
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,1990.0,12154,1.3944422147098228,4.952148189121238,147.06525,22.700799069068548,20.37091060104527,True,0.14663,0.895663,0.607969,0.953294,0.563562,0.675542,0.583703
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,2180.0,12173,1.2401845820475879,2.8252319951594234,155.84625,23.695472571049393,20.37091060104527,True,0.587658,0.84099,0.491311,0.998372,0.681207,0.826088,0.556725
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,3760.0,12331,0.8944721302262463,2.7337033453542072,240.29755,35.577984219514036,20.37091060104527,True,0.417925,0.748762,0.808175,0.668972,0.269927,0.601985,0.693614
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4460.0,12401,1.1568950973630476,2.685535583018036,267.21,40.12308821498792,20.37091060104527,True,0.337833,0.840936,0.521732,0.881917,0.51476,0.718616,0.710777
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4470.0,12402,1.9871793346080568,7.125065792614028,607.3469,92.50572206092448,20.37091060104527,True,0.202069,0.448472,0.889269,0.994303,0.697059,0.903007,0.714464
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4490.0,12403,1.3169459133816592,4.2587474678189485,2557.6082,381.7996388177182,20.37091060104527,True,0.406617,0.57354,0.996786,0.947176,0.697059,0.978586,0.735479
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4500.0,12404,1.1368374609238856,3.492700627503102,554.7922,82.9422250189265,20.37091060104527,True,0.439061,0.744206,0.992407,0.999327,0.697059,0.996604,0.787114
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4510.0,12405,1.183883532441114,3.4260850032775116,1081.4344,161.52642619042666,20.37091060104527,True,0.303322,0.661253,0.979191,0.997834,0.697059,0.973027,0.813359
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4520.0,12406,1.706300867877525,7.122682959556056,412.2533,62.85807035978664,20.37091060104527,True,0.218421,0.717717,0.901449,0.998606,0.697059,0.308177,0.819856
Old_EEG__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4550.0,12407,1.679934578524147,7.409707812096629,552.4263,83.69514982979577,20.37091060104527,True,0.432623,0.741261,0.981289,0.999157,0.697059,0.996604,0.782372
Old_EEG__a02151ac__day1____2023.11.29T14.45.43p03.00,a02151ac,4560.0,12991,0.8467952032204225,3.570554466426863,4291.6016,639.2693238250541,20.37091060104527,True,0.525661,0.54749,0.272952,0.245091,0.076629,0.345988,0.477541
Old_EEG__a1721173__day1__part2__2023.11.30T14.18.22p03.00,a1721173,2660.0,13286,1.3384013023248624,3.8012512589662397,1759.274,262.8631805106237,20.37091060104527,True,0.480368,0.598468,0.785078,0.615478,0.693658,0.697148,0.502575
Old_EEG__a1721173__day1__part2__2023.11.30T14.18.22p03.00,a1721173,2670.0,13287,3.3212019714117935,9.187495640303714,11805.424,1764.1328437944346,20.37091060104527,True,0.308067,0.550544,0.98329,0.97821,0.697059,0.865326,0.709836
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,20.0,13290,0.7916529586737939,2.4836671961153485,577.7586,85.66237829051971,20.37091060104527,True,0.514458,0.71585,0.302451,0.417695,0.526546,0.633154,0.269257
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,280.0,13316,4.158915557967699,14.72762892431964,1189.5875,183.70106062648136,20.37091060104527,True,0.555504,0.635099,0.915509,0.581488,0.644925,0.756178,0.353762
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,550.0,13343,0.8329017614094398,2.3087270007674623,781.8135,116.15778264889697,20.37091060104527,True,0.374446,0.746793,0.375455,0.449012,0.378902,0.59135,0.323297
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,600.0,13348,6.981220534209264,33.846670718736604,274.70453,53.0960832609813,20.37091060104527,True,0.361515,0.514719,0.826059,0.785264,0.617001,0.846991,0.47226
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,1600.0,13448,1.970810878826863,6.807791680036027,130.0433,21.337184643787637,20.37091060104527,True,0.573913,0.699841,0.29976,0.452636,0.580487,0.706763,0.212338
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,2120.0,13500,7.221912244629873,44.97946454244107,129.19621,31.900118291555135,20.37091060104527,True,0.418137,0.642127,0.793787,0.884603,0.52256,0.754488,0.506623
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,3520.0,13640,3.7813001997780753,14.229290341862344,132.53438,25.393887973174998,20.37091060104527,True,0.54198,0.644455,0.913548,0.814275,0.611081,0.837852,0.56719
Old_EEG__a1b210fc__day1____2023.12.15T13.50.40p03.00,a1b210fc,4180.0,13706,4.985983956392166,13.895497517763587,244.97023,44.60309204306472,20.37091060104527,True,0.597451,0.357482,0.905511,0.58805,0.695931,0.901482,0.368405
Old_EEG__b112005d__day1____2024.02.02T12.13.43p01.00,b112005d,300.0,13917,0.7536896600060341,1.4721891494704293,189.04321,27.78374125428784,20.37091060104527,True,0.472107,0.686023,0.209119,0.402347,0.358559,0.5312,0.328175
Old_EEG__b112005d__day1____2024.02.02T12.13.43p01.00,b112005d,410.0,13928,0.7585871434804419,1.9028576999394138,516.637,76.59689392498389,20.37091060104527,True,0.40299,0.611396,0.470045,0.406267,0.441917,0.440403,0.367716
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,1170.0,14739,1.1604811366358843,9.790287227653735,184.1846,27.756650648037738,20.37091060104527,True,0.339441,0.442408,0.1494,0.413683,0.286777,0.451476,0.399484
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,1210.0,14743,2.644663906543544,17.677009816717128,125.11138,21.97385185101558,20.37091060104527,True,0.532515,0.740151,0.871991,0.580067,0.549084,0.533737,0.615514
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,1230.0,14745,2.0861254750515172,11.045681032663433,144.82843,23.77542827187424,20.37091060104527,True,0.524557,0.764314,0.578076,0.769029,0.627897,0.54925,0.660426
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,1790.0,14801,2.271195866767875,6.8910467982132975,140.63556,23.52727338069208,20.37091060104527,True,0.39353,0.665571,0.650917,0.612313,0.353453,0.588754,0.628912
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,2790.0,14901,1.6146326413312688,13.050874093765765,835.72253,125.78344264386368,20.37091060104527,True,0.42467,0.522664,0.161927,0.405696,0.365974,0.474538,0.49005
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,3340.0,14956,3.7487764881880814,11.292165623068456,236.01474,40.74993702598304,20.37091060104527,True,0.680185,0.380887,0.421688,0.46505,0.697059,0.518235,0.502237
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,4440.0,15066,6.375438360930079,26.472355349009042,106.79313,26.838174005411453,20.37091060104527,True,0.249508,0.806707,0.996653,0.850405,0.612174,0.80315,0.576351
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,4470.0,15069,2.9010537392997215,10.868133117433818,229.05516,37.9870824680494,20.37091060104527,True,0.275046,0.824381,0.978124,0.712082,0.697059,0.623296,0.709809
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,4480.0,15070,3.38862674997228,15.062297978549815,205.45757,35.46270777757951,20.37091060104527,True,0.485421,0.771911,0.999055,0.898027,0.674179,0.758955,0.81653
Old_EEG__b1c2f044__day1____2023.12.27T17.13.43p03.00,b1c2f044,4490.0,15071,3.038531710777395,17.029848055377055,828.4385,127.59636327727762,20.37091060104527,True,0.4498,0.655892,0.987899,0.961217,0.697059,0.795344,0.840903
Old_EEG__c060c06a__day1____2023.11.29T09.22.25p03.00,c060c06a,3780.0,15551,2.6295482574731928,6.434654959287078,3414.8948,512.2377867604329,20.37091060104527,True,0.708541,0.903593,0.593071,0.716395,0.221351,0.823255,0.635312
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,60.0,15557,1.1205539217869405,4.616002817766691,397.74704,59.503774170291045,20.37091060104527,True,0.392325,0.561748,0.16359,0.362203,0.47668,0.435329,0.245644
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,110.0,15562,0.8445000797547573,4.218670093559562,144.08096,21.13656767189263,20.37091060104527,True,0.479757,0.512302,0.19116,0.370558,0.358172,0.446881,0.301201
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,340.0,15585,0.8503851142298321,4.858738336362034,251.29433,37.127152562291315,20.37091060104527,True,0.436197,0.395283,0.170007,0.402008,0.320582,0.47594,0.347162
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,470.0,15598,0.9249008766106284,2.7639931193748524,7939.514,1183.0970785226193,20.37091060104527,True,0.46365,0.478698,0.143257,0.409435,0.272172,0.454189,0.358541
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,1610.0,15711,0.433677295476778,1.0921694984676098,681.0271,101.75825231413735,20.37091060104527,True,0.583224,0.710314,0.158401,0.450722,0.238341,0.48188,0.35022
Old_EEG__c1a150b1__day1____2024.02.01T16.29.53p01.00,c1a150b1,1710.0,15721,0.7586304182161354,2.9754351421012686,680.4705,101.01382853968771,20.37091060104527,True,0.708784,0.746449,0.146592,0.443727,0.151388,0.48146,0.394201
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,10.0,16199,1.7769392890513802,7.7934016692099455,650.6063,98.52493755984781,20.37091060104527,True,0.412726,0.677053,0.305716,0.387919,0.309424,0.478625,0.378484
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,20.0,16200,1.8709159298286364,6.865874891362684,1153.1295,173.61005882612042,20.37091060104527,True,0.448778,0.718452,0.904723,0.725717,0.612037,0.674057,0.433528
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,30.0,16201,2.0613573303991375,6.363006048257586,680.1697,103.50989164392783,20.37091060104527,True,0.420486,0.843312,0.988279,0.840573,0.697059,0.767871,0.545892
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,2600.0,16458,1.3696021352105308,5.28904526697995,1060.488,158.7827112248557,20.37091060104527,True,0.286486,0.787282,0.92593,0.817172,0.697059,0.654532,0.669083
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,2610.0,16459,1.9506583445487449,7.722149019648712,1095.3148,165.155943260161,20.37091060104527,True,0.239449,0.799489,1.0,0.986211,0.697059,0.76753,0.772514
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,5100.0,16708,1.5016351948821693,5.943568853555069,1115.1718,167.20128949560515,20.37091060104527,True,0.565648,0.788758,0.237392,0.446158,0.556125,0.541017,0.337289
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,5110.0,16709,3.738009259441531,11.447521410986537,739.7765,115.80642646254304,20.37091060104527,True,0.526267,0.811359,0.969823,0.98369,0.655961,0.901595,0.535055
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,5130.0,16711,2.099216359075803,8.017854176087893,8935.809,1333.9706781626494,20.37091060104527,True,0.482021,0.632249,0.545203,0.742938,0.669117,0.649459,0.588366
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,5140.0,16712,1.6510563767881918,6.142457148903917,4240.654,633.3134662824928,20.37091060104527,True,0.506213,0.647864,0.358473,0.5933,0.360698,0.666793,0.634679
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,5210.0,16719,1.6410397837618735,7.498132385980714,3165.2715,473.0228127592434,20.37091060104527,True,0.526063,0.668305,0.209872,0.585012,0.492059,0.593478,0.329719
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,6210.0,16819,1.0681442801381542,3.531540213337824,3801.5935,566.6912171313392,20.37091060104527,True,0.328605,0.398561,0.051446,0.363101,0.375358,0.487407,0.21085
Old_EEG__d0e2d025__day1____2023.11.30T15.28.34p03.00,d0e2d025,6220.0,16820,0.9308313013979185,3.6645703372081133,10813.206,1611.3913771019897,20.37091060104527,True,0.2867,0.484327,0.183003,0.408802,0.28208,0.536026,0.283823
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,1580.0,17665,3.7620370098599083,14.396252214192979,174.45546,31.602409750117296,20.37091060104527,True,0.594951,0.726874,0.957191,0.864863,0.697059,0.742506,0.738368
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,2560.0,17763,3.128110388488897,15.582848570184089,173.22247,30.12822240108588,20.37091060104527,True,0.618077,0.811078,0.844487,0.776577,0.670274,0.646953,0.423502
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,4140.0,17921,3.1613348333892226,13.800720980289407,715.9941,111.0881253704719,20.37091060104527,True,0.404527,0.864738,0.9514,0.867055,0.697059,0.78456,0.63514
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,4220.0,17929,4.457734940042295,15.152184707211537,127.2466,25.982776704959598,20.37091060104527,True,0.810171,0.817054,0.991414,0.903098,0.612998,0.701194,0.602425
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,5530.0,18060,4.671126296226213,22.588668530391892,88.85445,20.695361703315598,20.37091060104527,True,0.725652,0.878079,0.779023,0.915973,0.638066,0.710143,0.470843
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,5740.0,18081,5.046271439203303,24.653595416588985,299.14877,52.80034524731039,20.37091060104527,True,0.455405,0.75911,0.843644,0.892599,0.588847,0.685038,0.7061
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,5950.0,18102,2.326317152824055,10.481121152285489,195.37389,31.797435758192826,20.37091060104527,True,0.35237,0.878908,0.806805,0.739357,0.5163,0.765737,0.717923
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,5960.0,18103,2.082082693011878,11.465979359225377,132.69597,21.959030343386253,20.37091060104527,True,0.324141,0.768524,0.640578,0.793128,0.697059,0.588933,0.647142
Old_EEG__d18000a3__day1____2024.02.01T14.18.30p01.00,d18000a3,5980.0,18105,2.804956999385166,16.85798913166987,173.70398,29.542172947483795,20.37091060104527,True,0.46309,0.933365,0.896594,0.96386,0.697059,0.816017,0.731239
Old_EEG__e0c0408a__day1____2023.12.05T19.36.11p03.00,e0c0408a,280.0,18213,1.2329598856499275,3.200733251146408,301.8716,45.44373971064857,20.37091060104527,True,0.293601,0.747239,0.518163,0.750651,0.397678,0.570216,0.657408
Old_EEG__f0f2a1e1__day1____2023.12.05T17.42.49p03.00,f0f2a1e1,2620.0,18651,1.9682322997636663,9.216470903713251,155.80191,25.17088487253091,20.37091060104527,True,0.539971,0.708262,0.973397,0.827182,0.671747,0.51209,0.586829
Old_EEG__f121f1e0__day1____2023.12.08T09.23.54p03.00,f121f1e0,4250.0,19154,1.2553607172528196,2.9651051422688623,169.38899,25.744715826110966,20.37091060104527,True,0.605281,0.756632,0.71221,0.857274,0.55129,0.605169,0.832405
Old_EEG__f121f1e0__day1____2023.12.08T09.23.54p03.00,f121f1e0,4260.0,19155,0.9894352495576632,3.1516264708056267,210.03612,31.261261106110855,20.37091060104527,True,0.631135,0.689073,0.950498,0.906995,0.5118,0.766057,0.8562
Old_EEG__f121f1e0__day1____2023.12.08T09.23.54p03.00,f121f1e0,4690.0,19198,0.859211163965111,2.7920782652566194,157.10446,23.10747740960593,20.37091060104527,True,0.316045,0.605687,0.368426,0.412503,0.121667,0.496895,0.57199
Old_EEG__f121f1e0__day1____2023.12.08T09.23.54p03.00,f121f1e0,6060.0,19335,1.7058022431479138,4.144672411249142,549.43744,83.3023640408757,20.37091060104527,True,0.283148,0.782219,0.986918,0.711424,0.649134,0.774902,0.48701
Old_EEG__f121f1e0__day1____2023.12.08T09.23.54p03.00,f121f1e0,6230.0,19352,0.7004943820058669,2.557068611751797,709.3081,105.42999936234793,20.37091060104527,True,0.394611,0.791356,0.484893,0.349139,0.369054,0.708765,0.493819
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,70.0,19380,1.273493658034202,4.224966888694138,340.25342,51.246503550357986,20.37091060104527,True,0.52451,0.910189,0.331257,0.936044,0.512707,0.686144,0.492874
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,420.0,19415,2.919365728383913,9.110610890257199,689.2127,106.60419247380352,20.37091060104527,True,0.593354,0.84266,0.755485,0.884175,0.269311,0.657574,0.603126
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,590.0,19432,1.763608174331118,8.262230831807305,194.43681,30.512325103263493,20.37091060104527,True,0.386599,0.729631,0.781394,0.578072,0.413518,0.725256,0.474937
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,2090.0,19582,1.1454249709481714,4.928314768541656,1141.9116,170.46138428509406,20.37091060104527,True,0.607792,0.685624,0.100858,0.265027,0.081092,0.36621,0.419642
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,2100.0,19583,0.992382954833424,4.899610427803577,460.95673,68.66335484545685,20.37091060104527,True,0.55073,0.63358,0.44278,0.385574,0.136336,0.539105,0.435928
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,3210.0,19694,1.01581375805336,3.413904558009719,857.7306,127.84446598518686,20.37091060104527,True,0.454151,0.729596,0.399891,0.834252,0.697059,0.528133,0.359696
Old_EEG__f1a0c120__day1____2023.12.07T15.27.33p03.00,f1a0c120,4390.0,19808,0.763450103697894,2.2905911355063826,563.9765,83.6422621809272,20.37091060104527,True,0.426417,0.650799,0.267432,0.518231,0.622787,0.572567,0.253794
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,20.0,19810,1.4723832133602681,4.85970839277802,373.22296,56.56499986454196,20.37091060104527,True,0.431695,0.759922,0.332365,0.78868,0.13779,0.759068,0.519482
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,40.0,19812,0.6110372906754644,1.9826016627162262,350.2536,52.10020847241649,20.37091060104527,True,0.465966,0.718102,0.17868,0.703626,0.145079,0.599052,0.565943
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,710.0,19878,0.6350380235153115,1.8829679811834612,313.79648,46.61794557204098,20.37091060104527,True,0.535676,0.546965,0.850243,0.68858,0.289515,0.552783,0.769348
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,720.0,19879,1.198484403722713,3.2611125068538063,148.5665,22.52564551342814,20.37091060104527,True,0.509976,0.65976,0.965376,0.896698,0.353663,0.539474,0.875752
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,870.0,19894,1.7646249698267185,4.536807252643006,203.31943,31.838218828581088,20.37091060104527,True,0.36993,0.889301,0.96497,0.834001,0.644113,0.851943,0.691914
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,980.0,19905,0.913364068071601,3.622191597501657,143.08417,21.12819005648934,20.37091060104527,True,0.489217,0.742272,0.460403,0.39062,0.244264,0.475014,0.662137
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,3470.0,20154,1.5696132353511214,4.417821946263012,454.8985,68.93548366704543,20.37091060104527,True,0.522955,0.693865,0.949305,0.997659,0.697059,0.84255,0.652088
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,3480.0,20155,1.54296149282499,5.732576013033967,134.91872,21.192861430463537,20.37091060104527,True,0.385746,0.600842,0.911753,0.997446,0.697059,0.94634,0.731011
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,3490.0,20156,1.373781967356812,4.659529514146056,303.59882,45.987813960587964,20.37091060104527,True,0.480658,0.764177,0.974546,0.942009,0.59508,0.638195,0.796812
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,3500.0,20157,1.120333249810928,4.134362540230314,143.89813,21.6708073448716,20.37091060104527,True,0.547135,0.654759,0.893011,0.994759,0.644791,0.820173,0.826391
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,3820.0,20189,1.790855588189188,4.069586430526474,319.3757,49.188126674461834,20.37091060104527,True,0.640741,0.389605,0.978372,0.746825,0.517223,0.53177,0.621745
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4040.0,20211,0.8164730486805764,2.4500051601830384,605.9177,89.90961855920709,20.37091060104527,True,0.448206,0.517393,0.48605,0.55826,0.368151,0.451751,0.647343
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4050.0,20212,3.1158969009099424,7.065057958322097,205.07033,34.849824310431096,20.37091060104527,True,0.721377,0.435874,0.971981,0.996983,0.69489,0.823616,0.688372
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4120.0,20219,1.469971520163,3.629260975181218,858.0838,128.8215957308589,20.37091060104527,True,0.54169,0.823155,0.650699,0.447488,0.443105,0.710178,0.36983
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4530.0,20260,0.9837559870786053,3.900672467347381,495.81226,73.84051113286256,20.37091060104527,True,0.45044,0.651496,0.771028,0.824259,0.563029,0.635447,0.731165
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4540.0,20261,1.296057401284103,3.62704405463334,2231.4229,333.14392830963584,20.37091060104527,True,0.451543,0.642549,0.929944,0.938331,0.663704,0.780124,0.733335
